scenario,display_name,band,channel_id,wavelength_nm,frequency_offset_ghz,launch_power_dbm,shaped,neural_nli,ase_var,nli_var,implementation_var,total_noise_var,gsnr_db,entropy_bits_per_symbol,ser,ber,gmi_bits_per_symbol,ngmi,net_rate_tbps,parameter_count,train_time_s,inference_time_s,residual_mse_before,residual_mse_after
pcs_only,PCS only,C,3,1550.6,-75.0,0.0,True,False,0.00048000000000000007,0.0005261162079510703,0.0018419273861053573,0.002848043594056428,25.44889207570849,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0026876752458628163,0.0026876752458628163
pcs_only,PCS only,C,4,1550.0,0.0,0.0,True,False,0.00048000000000000007,0.0004951681957186544,0.0018419273861053573,0.0028170955818240116,25.566151234313853,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.002628847708995311,0.002628847708995311
pcs_only,PCS only,C,5,1549.4,75.0,0.0,True,False,0.00048000000000000007,0.0005261162079510703,0.0018419273861053573,0.002848043594056428,25.47923734177113,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0026585776336207853,0.0026585776336207853
pcs_only,PCS only,C,6,1548.8,150.0,0.0,True,False,0.00048000000000000007,0.0005570642201834862,0.0018419273861053573,0.002878991606288844,25.411429156290417,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.002700412846093762,0.002700412846093762
pcs_only,PCS only,C,7,1548.2,225.0,0.0,True,False,0.00048000000000000007,0.000588012232415902,0.0018419273861053573,0.0029099396185212597,25.324272994155628,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0027608272531741787,0.0027608272531741787
pcs_only,PCS only,C,8,1547.6,300.0,0.0,True,False,0.00048000000000000007,0.000618960244648318,0.0018419273861053573,0.0029408876307536755,25.354853848155212,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.002747283503687767,0.002747283503687767
pcs_only,PCS only,L,0,1607.4,-300.0,0.0,True,False,0.000533631229095164,0.0005622222222222222,0.0018419273861053573,0.002937780837422743,25.412247423008942,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0027123663771881413,0.0027123663771881413
pcs_only,PCS only,L,1,1606.8,-225.0,0.0,True,False,0.000533631229095164,0.0005341111111111111,0.0018419273861053573,0.0029096697263116325,25.334990323939923,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0027466062009373396,0.0027466062009373396
pcs_only,PCS only,L,2,1606.2,-150.0,0.0,True,False,0.000533631229095164,0.000506,0.0018419273861053573,0.002881558615200521,25.363111452130585,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.002741483100361767,0.002741483100361767
pcs_only,PCS only,L,3,1605.6,-75.0,0.0,True,False,0.000533631229095164,0.00047788888888888886,0.0018419273861053573,0.0028534475040894102,25.48835251321105,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.002693885643346936,0.002693885643346936
pcs_only,PCS only,L,4,1605.0,0.0,0.0,True,False,0.000533631229095164,0.00044977777777777773,0.0018419273861053573,0.0028253363929782987,25.38258425907526,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.002709528194975185,0.002709528194975185
pcs_only,PCS only,L,5,1604.4,75.0,0.0,True,False,0.000533631229095164,0.00047788888888888886,0.0018419273861053573,0.0028534475040894102,25.450988230462706,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0026926491454511213,0.0026926491454511213
pcs_only,PCS only,L,6,1603.8,150.0,0.0,True,False,0.000533631229095164,0.000506,0.0018419273861053573,0.002881558615200521,25.446094925457736,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0026875044594493994,0.0026875044594493994
pcs_only,PCS only,L,7,1603.2,225.0,0.0,True,False,0.000533631229095164,0.0005341111111111111,0.0018419273861053573,0.0029096697263116325,25.381182677392168,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.002732802794489215,0.002732802794489215
pcs_only,PCS only,L,8,1602.6,300.0,0.0,True,False,0.000533631229095164,0.0005622222222222222,0.0018419273861053573,0.002937780837422743,25.29647290761511,3.9925404097316766,0.0,0.0,3.9925404097316766,1.0,0.42587097703804555,0,0.0,0.0,0.0027805256337737998,0.0027805256337737998
neural_only,Neural NLI only,O,0,1312.4,-300.0,0.0,False,True,0.0007677878537350412,0.0014375,0.0018419273861053573,0.004047215239840398,35.16434546077682,4.0,0.0,0.0,4.0,1.0,0.4266666666666667,786,3.178592199999912,0.014477500000339205,0.0036709902437685113,0.00030338854054598187
