seed,band,spans,launch_power_dbm,pcs_nu,shaped,stress_name,display_name,scenario,gmi,ngmi,ber,gsnr_db,rate_tbps,parameter_count,train_time_s,inference_time_s,residual_mse_before,residual_mse_after
1,C,10,2.0,0.0,False,evidence,Linear EQ,linear,3.6297996563958836,0.9074499140989709,0.02294921875,12.844703596330785,0.3871786300155609,2,0.0,0.0,0.0515899154577092,0.0515899154577092
1,C,10,2.0,0.0,False,evidence,DBP-like,dbp_like,3.654342626086229,0.9135856565215572,0.021077473958333332,13.014589958879569,0.38979654678253106,1,0.0,0.0,0.0519052407155861,0.04995063391013007
1,C,10,2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.655056306679379,0.9137640766698447,0.020222981770833332,14.067488543681687,0.3898726727124671,60,0.005110600002808496,0.0,0.0515899154577092,0.03803081108784928
1,C,10,2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.726447184761011,0.9316117961902527,0.014933268229166666,14.174277213944062,0.39748769970784115,7538,1.460039500001585,0.0051242000045022,0.0519052407155861,0.03824478982629027
1,C,10,4.0,0.0,False,evidence,Raw,raw,3.1959714629012166,0.7989928657253041,0.0496826171875,10.831238289694895,0.3409036227094631,0,0.0,0.0,0.0,0.0
1,C,10,4.0,0.0,False,evidence,Linear EQ,linear,3.194569589981487,0.7986423974953718,0.050211588541666664,10.829874852879598,0.34075408959802533,2,0.0,0.0,0.08486616300065512,0.08486616300065512
1,C,10,4.0,0.0,False,evidence,DBP-like,dbp_like,3.2334737009287786,0.8083684252321947,0.047322591145833336,11.009458315535458,0.3449038614324031,1,0.0,0.0,0.08258024576442564,0.07926001833210457
1,C,10,4.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.3105819776629484,0.8276454944157371,0.0394287109375,12.213988772398823,0.35312874428404784,60,0.005872800000361167,0.0,0.08486616300065512,0.061308338776868754
1,C,10,4.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.5716857389892764,0.8929214347473191,0.023763020833333332,13.086819992112122,0.3809798121588561,7538,1.445201200003794,0.0051401999953668565,0.08258024576442564,0.049126746225304975
1,C,10,6.0,0.0,False,evidence,Raw,raw,2.2592844414469284,0.5648211103617321,0.122314453125,7.262937796875545,0.2409903404210057,0,0.0,0.0,0.0,0.0
1,C,10,6.0,0.0,False,evidence,Linear EQ,linear,2.2543878438673417,0.5635969609668354,0.12410481770833333,7.2598245255317835,0.2404680366791831,2,0.0,0.0,0.18729056218884943,0.18729056218884943
1,C,10,6.0,0.0,False,evidence,DBP-like,dbp_like,2.2832188758072745,0.5708047189518186,0.12060546875,7.355743072705399,0.24354334675277595,1,0.0,0.0,0.18780459776932856,0.18383393892657632
1,C,10,6.0,0.0,False,evidence,Polynomial NLC,poly_nlc,2.4545573525790916,0.6136393381447729,0.09712727864583333,8.072849875352999,0.2618194509417698,60,0.005318499999702908,0.0,0.18729056218884943,0.15549653585284132
1,C,10,6.0,0.0,False,evidence,Memory neural EQ,memory_neural,2.84022325370559,0.7100558134263975,0.0670166015625,9.348147880507332,0.30295714706192955,7538,1.4309805000011693,0.006524099997477606,0.18780459776932856,0.11619440381358305
1,L,6,-2.0,0.0,False,evidence,Raw,raw,3.848217736465121,0.9620544341162802,0.009684244791666666,14.274550040810345,0.4104765585562795,0,0.0,0.0,0.0,0.0
1,L,6,-2.0,0.0,False,evidence,Linear EQ,linear,3.8486733123831476,0.9621683280957869,0.0096435546875,14.274313717028953,0.4105251533208691,2,0.0,0.0,0.037506859448161026,0.037506859448161026
1,L,6,-2.0,0.0,False,evidence,DBP-like,dbp_like,3.848400633414786,0.9621001583536966,0.009684244791666666,14.28652379430453,0.4104960675642439,1,0.0,0.0,0.037371884323923577,0.0372689897560746
1,L,6,-2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.81081339136972,0.95270334784243,0.011149088541666666,15.070440615708193,0.40648676174610343,60,0.005130300000018906,0.0,0.037506859448161026,0.030865672603396715
1,L,6,-2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.785281524856015,0.9463203812140037,0.012247721354166666,14.392087734625058,0.4037633626513083,7538,1.5512000000016997,0.005128299999341834,0.037371884323923577,0.03637401374196522
1,L,6,0.0,0.0,False,evidence,Raw,raw,3.8350348095731785,0.9587587023932946,0.010294596354166666,14.194482413376079,0.40907037968780574,0,0.0,0.0,0.0,0.0
1,L,6,0.0,0.0,False,evidence,Linear EQ,linear,3.8339443961981488,0.9584860990495372,0.010416666666666666,14.193743934872536,0.40895406892780256,2,0.0,0.0,0.038229523420934185,0.038229523420934185
1,L,6,0.0,0.0,False,evidence,DBP-like,dbp_like,3.8388362662365054,0.9597090665591264,0.009602864583333334,14.248064938236851,0.4094758683985606,1,0.0,0.0,0.03806727229874192,0.037600490138248725
1,L,6,0.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.802114759540637,0.9505286898851593,0.0113525390625,15.080941316968559,0.40555890768433467,60,0.0072571999990032054,0.0,0.038229523420934185,0.031165157417011303
1,L,6,0.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.820080896000256,0.955020224000064,0.010782877604166666,14.518437617629607,0.40747529557336065,7538,1.4044819999980973,0.008078700004261918,0.03806727229874192,0.03533102509430476
1,L,6,2.0,0.0,False,evidence,Raw,raw,3.8197814395663583,0.9549453598915896,0.011922200520833334,13.81550099709429,0.4074433535537449,0,0.0,0.0,0.0,0.0
1,L,6,2.0,0.0,False,evidence,Linear EQ,linear,3.8204686401806147,0.9551171600451537,0.011800130208333334,13.815068380010864,0.4075166549525989,2,0.0,0.0,0.040907292933714846,0.040907292933714846
1,L,6,2.0,0.0,False,evidence,DBP-like,dbp_like,3.830012483039817,0.9575031207599543,0.01123046875,13.95244719171184,0.4085346648575805,1,0.0,0.0,0.041538413024473864,0.0402490172549297
1,L,6,2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.7692418047556275,0.9423104511889069,0.0142822265625,14.76969932084291,0.4020524591739337,60,0.0039810000016586855,0.0,0.040907292933714846,0.032212765358193104
1,L,6,2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.798808856971652,0.949702214242913,0.012125651041666666,14.293332128444213,0.40520627807697623,7538,1.419526899997436,0.005480699997860938,0.041538413024473864,0.03721060979528598
1,L,6,4.0,0.0,False,evidence,Raw,raw,3.690788620347077,0.9226971550867693,0.0201416015625,12.983570465754662,0.3936841195036883,0,0.0,0.0,0.0,0.0
1,L,6,4.0,0.0,False,evidence,Linear EQ,linear,3.6894654673985863,0.9223663668496466,0.020100911458333332,12.982864224612555,0.39354298318918257,2,0.0,0.0,0.0499667272017803,0.0499667272017803
1,L,6,4.0,0.0,False,evidence,DBP-like,dbp_like,3.7140279534944445,0.9285069883736111,0.018595377604166668,13.176945403819168,0.3961629817060741,1,0.0,0.0,0.050308683588177826,0.04811776642117374
1,L,6,4.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.6898872591117464,0.9224718147779366,0.018880208333333332,14.240116983747713,0.39358797430525294,60,0.004079700003785547,0.0,0.0499667272017803,0.03749490888948948
1,L,6,4.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.720331066051083,0.9300827665127708,0.015909830729166668,13.74562939574044,0.39683531371211556,7538,1.2387321999995038,0.005260300000372808,0.050308683588177826,0.042212109925595286
1,L,6,6.0,0.0,False,evidence,Raw,raw,3.4002975233251873,0.8500743808312968,0.038859049479166664,11.55804257107198,0.36269840248801993,0,0.0,0.0,0.0,0.0
1,L,6,6.0,0.0,False,evidence,Linear EQ,linear,3.3996325638495555,0.8499081409623889,0.038981119791666664,11.558004212372486,0.36262747347728597,2,0.0,0.0,0.06843109351017256,0.06843109351017256
1,L,6,6.0,0.0,False,evidence,DBP-like,dbp_like,3.4400352806642154,0.8600088201660538,0.035929361979166664,11.774853641998622,0.366937096604183,1,0.0,0.0,0.06985471785940983,0.06645300673101379
1,L,6,6.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.4898505587124897,0.8724626396781224,0.029988606770833332,13.09212654251958,0.3722507262626656,60,0.003984900002251379,0.0,0.06843109351017256,0.04885116520427423
1,L,6,6.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.5672541140430902,0.8918135285107726,0.024820963541666668,12.856774833488691,0.38050710549792965,7538,1.270898799994029,0.005415200001152698,0.06985471785940983,0.05179913609506582
1,L,8,-2.0,0.0,False,evidence,Raw,raw,3.8332862880433742,0.9583215720108436,0.0111083984375,14.062736835378892,0.40888387072462656,0,0.0,0.0,0.0,0.0
1,L,8,-2.0,0.0,False,evidence,Linear EQ,linear,3.8334736410175343,0.9583684102543836,0.011067708333333334,14.062711185541675,0.4089038550418704,2,0.0,0.0,0.039220731421462623,0.039220731421462623
1,L,8,-2.0,0.0,False,evidence,DBP-like,dbp_like,3.838078114088877,0.9595195285222192,0.010823567708333334,14.110420304843544,0.40939499883614683,1,0.0,0.0,0.03923975765061598,0.03881128030945985
1,L,8,-2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.7808793752263608,0.9452198438065902,0.012613932291666666,14.922671555087044,0.40329380002414517,60,0.008066900001722388,0.0,0.039220731421462623,0.03181150448789285
1,L,8,-2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.792671206091633,0.9481678015229082,0.0120849609375,14.400571665612459,0.40455159531644086,7538,1.7181254000024637,0.007995899999514222,0.03923975765061598,0.03630302656345733
1,L,8,0.0,0.0,False,evidence,Raw,raw,3.8032646105307966,0.9508161526326991,0.012369791666666666,13.87601651790025,0.4056815584566183,0,0.0,0.0,0.0,0.0
1,L,8,0.0,0.0,False,evidence,Linear EQ,linear,3.802874687079167,0.9507186717697917,0.012491861979166666,13.875890567680047,0.4056399666217778,2,0.0,0.0,0.041174581421625986,0.041174581421625986
1,L,8,0.0,0.0,False,evidence,DBP-like,dbp_like,3.8120927104109152,0.9530231776027288,0.011881510416666666,13.967348456405453,0.406623222443831,1,0.0,0.0,0.04096362183616129,0.04011115377123448
1,L,8,0.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.7842530778781374,0.9460632694695343,0.012410481770833334,14.856729040127025,0.4036536616403347,60,0.008846900003845803,0.0,0.041174581421625986,0.0325084022607563
1,L,8,0.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.7759334372473528,0.9439833593118382,0.013427734375,14.23562375727359,0.4027662333063843,7538,1.6419244999997318,0.008851300000969786,0.04096362183616129,0.037708358233404134
1,L,8,2.0,0.0,False,evidence,Raw,raw,3.7023279555704733,0.9255819888926183,0.019327799479166668,13.193616629199887,0.3949149819275172,0,0.0,0.0,0.0,0.0
1,L,8,2.0,0.0,False,evidence,Linear EQ,linear,3.701998226533461,0.9254995566333653,0.019327799479166668,13.193590479932684,0.3948798108302358,2,0.0,0.0,0.04796372413487318,0.04796372413487318
1,L,8,2.0,0.0,False,evidence,DBP-like,dbp_like,3.7199851779241957,0.9299962944810489,0.0184326171875,13.334100845935495,0.39679841897858087,1,0.0,0.0,0.04793341122774273,0.04640768615235837
1,L,8,2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.7042331617108983,0.9260582904277246,0.018310546875,14.310669937056602,0.39511820391582914,60,0.0038608999966527335,0.0,0.04796372413487318,0.03713520113370801
1,L,8,2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.7484500248730876,0.9371125062182719,0.015055338541666666,14.03398603287309,0.39983466931979605,7538,1.5252346999986912,0.008072299999184906,0.04793341122774273,0.03950039119481013
1,L,8,4.0,0.0,False,evidence,Raw,raw,3.4428175937023604,0.8607043984255901,0.035929361979166664,11.76460179738373,0.36723387666158513,0,0.0,0.0,0.0,0.0
1,L,8,4.0,0.0,False,evidence,Linear EQ,linear,3.4438385559887177,0.8609596389971794,0.035563151041666664,11.763874353063805,0.3673427793054632,2,0.0,0.0,0.06531158391916624,0.06531158391916624
1,L,8,4.0,0.0,False,evidence,DBP-like,dbp_like,3.4762039697339686,0.8690509924334922,0.033284505208333336,11.957838341960763,0.37079509010495665,1,0.0,0.0,0.06661005929560732,0.06371125585055608
1,L,8,4.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.4950027117561198,0.8737506779390299,0.029215494791666668,13.182588913473891,0.3728002892539862,60,0.006184400001075119,0.0,0.06531158391916624,0.04711160625686524
1,L,8,4.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.621110115222572,0.905277528805643,0.022135416666666668,13.309968581317742,0.3862517456237411,7538,1.6318052999995416,0.005141999994521029,0.06661005929560732,0.04666627563359604
1,L,8,6.0,0.0,False,evidence,Raw,raw,2.812585690614257,0.7031464226535642,0.077392578125,9.321231054350733,0.30000914033218745,0,0.0,0.0,0.0,0.0
1,L,8,6.0,0.0,False,evidence,Linear EQ,linear,2.814646780999224,0.703661695249806,0.0762939453125,9.320241435940762,0.3002289899732506,2,0.0,0.0,0.11386845928815335,0.11386845928815335
1,L,8,6.0,0.0,False,evidence,DBP-like,dbp_like,2.8484337811648954,0.7121084452912239,0.074951171875,9.473091175670362,0.30383293665758887,1,0.0,0.0,0.11691679308376468,0.1128992046515787
1,L,8,6.0,0.0,False,evidence,Polynomial NLC,poly_nlc,2.9841825860539055,0.7460456465134764,0.060506184895833336,10.527515101342548,0.3183128091790833,60,0.004879699998127762,0.0,0.11386845928815335,0.08653354302513239
1,L,8,6.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.2741101522770153,0.8185275380692538,0.041259765625,11.497415345540347,0.34923841624288166,7538,1.5924064999999246,0.006012199999531731,0.11691679308376468,0.07083672357043973
1,L,10,-2.0,0.0,False,evidence,Raw,raw,3.8072490160479635,0.9518122540119909,0.0125732421875,13.884752237791684,0.4061065617117828,0,0.0,0.0,0.0,0.0
1,L,10,-2.0,0.0,False,evidence,Linear EQ,linear,3.8074210917688114,0.9518552729422028,0.012613932291666666,13.884503857559295,0.4061249164553399,2,0.0,0.0,0.040963352319235535,0.040963352319235535
1,L,10,-2.0,0.0,False,evidence,DBP-like,dbp_like,3.8112926538599963,0.9528231634649991,0.012410481770833334,13.919861634169663,0.4065378830783996,1,0.0,0.0,0.040881307396876516,0.04055214551195679
1,L,10,-2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.776653978688575,0.9441634946721438,0.013346354166666666,14.769498430808001,0.4028430910601147,60,0.004726999999547843,0.0,0.040963352319235535,0.03317745988205898
1,L,10,-2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.777702514870517,0.9444256287176293,0.013387044270833334,14.253829391713788,0.4029549349195218,7538,1.411795699998038,0.004905499998130836,0.040881307396876516,0.03755061557075467
1,L,10,0.0,0.0,False,evidence,Raw,raw,3.7583162448615735,0.9395790612153934,0.015665690104166668,13.521114685293611,0.40088706611856784,0,0.0,0.0,0.0,0.0
1,L,10,0.0,0.0,False,evidence,Linear EQ,linear,3.757961469095693,0.9394903672739232,0.015828450520833332,13.520868428224924,0.40084922337020723,2,0.0,0.0,0.04477774889386026,0.04477774889386026
1,L,10,0.0,0.0,False,evidence,DBP-like,dbp_like,3.7678299135117426,0.9419574783779356,0.01513671875,13.605346167294698,0.40190185744125256,1,0.0,0.0,0.0444517160484984,0.04359788116314315
1,L,10,0.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.73302524484359,0.9332563112108975,0.016682942708333332,14.506209746325373,0.3981893594499829,60,0.004471300002478529,0.0,0.04477774889386026,0.035401280380625774
1,L,10,0.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.766988681739725,0.9417471704349313,0.0152587890625,14.011459100305267,0.4018121260522374,7538,1.329516199999489,0.005361699993954971,0.0444517160484984,0.03970581273350047
1,L,10,2.0,0.0,False,evidence,Raw,raw,3.553688547577113,0.8884221368942783,0.027506510416666668,12.419766499025158,0.3790601117415588,0,0.0,0.0,0.0,0.0
1,L,10,2.0,0.0,False,evidence,Linear EQ,linear,3.553570928352158,0.8883927320880395,0.027791341145833332,12.416472821146819,0.37904756569089687,2,0.0,0.0,0.05691382889151289,0.05691382889151289
1,L,10,2.0,0.0,False,evidence,DBP-like,dbp_like,3.5771401330667714,0.8942850332666928,0.026407877604166668,12.558596431260057,0.381561614193789,1,0.0,0.0,0.057282682852823195,0.05548049878856579
1,L,10,2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.5785963759250583,0.8946490939812646,0.025634765625,13.548983671011046,0.3817169467653396,60,0.004081300001416821,0.0,0.05691382889151289,0.042763637260955896
1,L,10,2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.6838010701824864,0.9209502675456216,0.018025716145833332,13.826694651156384,0.39293878081946526,7538,1.5679186999986996,0.005188399998587556,0.057282682852823195,0.04143148835720468
1,L,10,4.0,0.0,False,evidence,Raw,raw,3.1234812925334134,0.7808703231333534,0.0560302734375,10.518802765131749,0.3331713378702308,0,0.0,0.0,0.0,0.0
1,L,10,4.0,0.0,False,evidence,Linear EQ,linear,3.1211034718073654,0.7802758679518413,0.056559244791666664,10.517049825454524,0.33291770365945234,2,0.0,0.0,0.09124415072974998,0.09124415072974998
1,L,10,4.0,0.0,False,evidence,DBP-like,dbp_like,3.1574484373000997,0.7893621093250249,0.053141276041666664,10.675293895648652,0.33679449997867733,1,0.0,0.0,0.08874006111682815,0.08559937829710595
1,L,10,4.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.2310746245393602,0.8077686561348401,0.045654296875,11.780363700739379,0.3446479599508651,60,0.006025399998179637,0.0,0.09124415072974998,0.06766495409906838
1,L,10,4.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.5201537285345785,0.8800384321336446,0.027384440104166668,12.816160970230953,0.3754830643770217,7538,1.367816900004982,0.0051232999976491556,0.08874006111682815,0.052285817533866914
1,L,10,6.0,0.0,False,evidence,Raw,raw,2.193868906637409,0.5484672266593522,0.12784830729166666,7.022934441637419,0.23401268337465694,0,0.0,0.0,0.0,0.0
1,L,10,6.0,0.0,False,evidence,Linear EQ,linear,2.187990236410764,0.546997559102691,0.12992350260416666,7.0199006267012765,0.23338562521714815,2,0.0,0.0,0.19889979346825812,0.19889979346825812
1,L,10,6.0,0.0,False,evidence,DBP-like,dbp_like,2.21517116916611,0.5537927922915274,0.12650553385416666,7.110844503396942,0.2362849247110517,1,0.0,0.0,0.198475340569912,0.19449818351688677
1,L,10,6.0,0.0,False,evidence,Polynomial NLC,poly_nlc,2.3732500282951,0.593312507073775,0.1053466796875,7.797613361883161,0.2531466696848107,60,0.005207700000028126,0.0,0.19889979346825812,0.16661523817356874
1,L,10,6.0,0.0,False,evidence,Memory neural EQ,memory_neural,2.7803898680372354,0.6950974670093089,0.07259114583333333,9.161849298032951,0.2965749192573051,7538,1.277139800004079,0.004685200001404155,0.198475340569912,0.12128722793301909
1,S,6,-2.0,0.0,False,evidence,Raw,raw,3.8148058088613004,0.9537014522153251,0.012044270833333334,13.97921556091413,0.4069126196118721,0,0.0,0.0,0.0,0.0
1,S,6,-2.0,0.0,False,evidence,Linear EQ,linear,3.8153136564885894,0.9538284141221474,0.011962890625,13.978900889062187,0.4069667900254495,2,0.0,0.0,0.04017217410213563,0.04017217410213563
1,S,6,-2.0,0.0,False,evidence,DBP-like,dbp_like,3.814559376217691,0.9536398440544227,0.012166341145833334,13.99154551930712,0.4068863334632204,1,0.0,0.0,0.04000169958158914,0.03988829270442388
1,S,6,-2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.776277708523595,0.9440694271308987,0.013590494791666666,14.781967124873658,0.40280295557585016,60,0.003977100001065992,0.0,0.04017217410213563,0.03299175057460618
1,S,6,-2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.75875916911668,0.93968979227917,0.0150146484375,14.25688850697366,0.4009343113724459,7538,1.470967200002633,0.005389400001149625,0.04000169958158914,0.03752417470670461
1,S,6,0.0,0.0,False,evidence,Raw,raw,3.806614955665288,0.951653738916322,0.01171875,13.924390385815588,0.4060389286042974,0,0.0,0.0,0.0,0.0
1,S,6,0.0,0.0,False,evidence,Linear EQ,linear,3.8052492191699194,0.9513123047924799,0.011759440104166666,13.923635798673676,0.40589325004479143,2,0.0,0.0,0.0406590732983537,0.0406590732983537
1,S,6,0.0,0.0,False,evidence,DBP-like,dbp_like,3.8112257541358403,0.9528064385339601,0.011759440104166666,13.976080993061856,0.406530747107823,1,0.0,0.0,0.040509880440043264,0.04003058166684564
1,S,6,0.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.77308326357533,0.9432708158938325,0.012858072916666666,14.808494129829695,0.40246221478136857,60,0.0063002999959280714,0.0,0.0406590732983537,0.03320543775231885
1,S,6,0.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.797260803413865,0.9493152008534662,0.0123291015625,14.455525357977328,0.40504115236414556,7538,1.6479612999974051,0.005534700001589954,0.040509880440043264,0.03584655827371982
1,S,6,2.0,0.0,False,evidence,Raw,raw,3.7938753377483416,0.9484688344370854,0.0126953125,13.58267813982594,0.40468003602648983,0,0.0,0.0,0.0,0.0
1,S,6,2.0,0.0,False,evidence,Linear EQ,linear,3.7947760030491575,0.9486940007622894,0.012858072916666666,13.58217552189815,0.40477610699191013,2,0.0,0.0,0.0431825971231625,0.0431825971231625
1,S,6,2.0,0.0,False,evidence,DBP-like,dbp_like,3.8039199230013603,0.9509799807503401,0.012166341145833334,13.718760202409548,0.40575145845347843,1,0.0,0.0,0.04382603548325295,0.042474079907227284
1,S,6,2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.7429840026192163,0.9357460006548041,0.016194661458333332,14.53193013982817,0.39925162694604976,60,0.004225600001518615,0.0,0.0431825971231625,0.03407228837432634
1,S,6,2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.7727231756871156,0.9431807939217789,0.013631184895833334,14.09110697517502,0.40242380540662565,7538,1.479539100000693,0.007305499995709397,0.04382603548325295,0.03898426068526916
1,S,6,4.0,0.0,False,evidence,Raw,raw,3.675386077170714,0.9188465192926785,0.021077473958333332,12.857300763927903,0.39204118156487616,0,0.0,0.0,0.0,0.0
1,S,6,4.0,0.0,False,evidence,Linear EQ,linear,3.6738472010331873,0.9184618002582968,0.021484375,12.85667634458244,0.39187703477687336,2,0.0,0.0,0.05144905346018154,0.05144905346018154
1,S,6,4.0,0.0,False,evidence,DBP-like,dbp_like,3.6977161211420846,0.9244290302855211,0.020222981770833332,13.045909739085168,0.3944230529218224,1,0.0,0.0,0.05179286360161916,0.049591703421196676
1,S,6,4.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.6769402814310213,0.9192350703577553,0.019246419270833332,14.099280778864806,0.39220696335264227,60,0.003957600005378481,0.0,0.05144905346018154,0.03882182293424178
1,S,6,4.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.699687221337343,0.9249218053343358,0.017578125,13.573291954172099,0.39463330360931664,7538,1.215018200004124,0.004610699994373135,0.05179286360161916,0.04392085689316285
1,S,6,6.0,0.0,False,evidence,Raw,raw,3.4284376229825706,0.8571094057456426,0.03759765625,11.644463525397894,0.3657000131181409,0,0.0,0.0,0.0,0.0
1,S,6,6.0,0.0,False,evidence,Linear EQ,linear,3.427837776468145,0.8569594441170363,0.0377197265625,11.644422961304993,0.36563602948993557,2,0.0,0.0,0.06698663427143282,0.06698663427143282
1,S,6,6.0,0.0,False,evidence,DBP-like,dbp_like,3.4687550423449194,0.8671887605862298,0.03466796875,11.87230026293513,0.37000053785012477,1,0.0,0.0,0.06847840677649795,0.06497854370033701
1,S,6,6.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.5215669961978975,0.8803917490494744,0.028645833333333332,13.211400601185982,0.37563381292777576,60,0.0046142999999574386,0.0,0.06698663427143282,0.04720653945872909
1,S,6,6.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.5690600091801157,0.8922650022950289,0.025675455729166668,12.867670045853279,0.3806997343125457,7538,1.1894293999939691,0.0050638999964576215,0.06847840677649795,0.05166934967349895
1,S,8,-2.0,0.0,False,evidence,Raw,raw,3.804395152772201,0.9510987881930503,0.013142903645833334,13.796968379071203,0.40580214962903477,0,0.0,0.0,0.0,0.0
1,S,8,-2.0,0.0,False,evidence,Linear EQ,linear,3.8046114526650467,0.9511528631662617,0.0130615234375,13.796941084988553,0.405825221617605,2,0.0,0.0,0.041728666287557836,0.041728666287557836
1,S,8,-2.0,0.0,False,evidence,DBP-like,dbp_like,3.809048131970534,0.9522620329926335,0.012776692708333334,13.849490778325574,0.4062984674101903,1,0.0,0.0,0.04171604834500134,0.04121458414455522
1,S,8,-2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.7510874553470637,0.9377718638367659,0.015055338541666666,14.653234470133762,0.40011599523702013,60,0.005885200000193436,0.0,0.041728666287557836,0.0337413867320414
1,S,8,-2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.766076109564791,0.9415190273911977,0.013875325520833334,14.124745941835366,0.4017147850202444,7538,1.2460132999985944,0.004852199999731965,0.04171604834500134,0.03868346834343015
1,S,8,0.0,0.0,False,evidence,Raw,raw,3.7763874978875176,0.9440968744718794,0.014363606770833334,13.632263959153283,0.4028146664413352,0,0.0,0.0,0.0,0.0
1,S,8,0.0,0.0,False,evidence,Linear EQ,linear,3.7759598554096545,0.9439899638524136,0.014363606770833334,13.632150814284882,0.40276905124369655,2,0.0,0.0,0.04352183849198605,0.04352183849198605
1,S,8,0.0,0.0,False,evidence,DBP-like,dbp_like,3.786495794126724,0.946623948531681,0.0135498046875,13.729815850608212,0.40389288470685053,1,0.0,0.0,0.043328494985438976,0.042366092972436854
1,S,8,0.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.7600333941613675,0.9400083485403419,0.0146484375,14.622819030572181,0.4010702287105459,60,0.004002600006060675,0.0,0.04352183849198605,0.03426753522440286
1,S,8,0.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.7459244644586076,0.9364811161146519,0.015584309895833334,13.991569852571184,0.39956527620891813,7538,1.362159000003885,0.005715100000088569,0.043328494985438976,0.03988806921329501
1,S,8,2.0,0.0,False,evidence,Raw,raw,3.691988541550616,0.922997135387654,0.020426432291666668,13.071379949927113,0.39381211109873243,0,0.0,0.0,0.0,0.0
1,S,8,2.0,0.0,False,evidence,Linear EQ,linear,3.691300912290915,0.9228252280727287,0.0203857421875,13.07111507470404,0.39373876397769764,2,0.0,0.0,0.04951238852932541,0.04951238852932541
1,S,8,2.0,0.0,False,evidence,DBP-like,dbp_like,3.7101557054698335,0.9275389263674584,0.018880208333333332,13.223017059041002,0.3957499419167822,1,0.0,0.0,0.04930171252327655,0.04761001234624256
1,S,8,2.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.6936785060826507,0.9234196265206627,0.018391927083333332,14.20407326143361,0.3939923739821494,60,0.0038770999963162467,0.0,0.04951238852932541,0.038218328475839516
1,S,8,2.0,0.0,False,evidence,Memory neural EQ,memory_neural,3.707073507143562,0.9267683767858905,0.0174560546875,13.73111864394355,0.39542117409531335,7538,1.2256654000011622,0.00570049999805633,0.04930171252327655,0.042353385929605476
1,S,8,4.0,0.0,False,evidence,Raw,raw,3.4779980892680324,0.8694995223170081,0.034912109375,11.86238850116911,0.3709864628552568,0,0.0,0.0,0.0,0.0
1,S,8,4.0,0.0,False,evidence,Linear EQ,linear,3.4797801479235706,0.8699450369808926,0.0347900390625,11.861924723157745,0.37117654911184755,2,0.0,0.0,0.06439262751630032,0.06439262751630032
1,S,8,4.0,0.0,False,evidence,DBP-like,dbp_like,3.513225829526723,0.8783064573816808,0.031778971354166664,12.078588673435757,0.37474408848285046,1,0.0,0.0,0.0651270114752359,0.06196424075242094
1,S,8,4.0,0.0,False,evidence,Polynomial NLC,poly_nlc,3.5406182813585874,0.8851545703396468,0.0269775390625,13.368043440440143,0.37766595001158265,60,0.0038163999997777864,0.0,0.06439262751630032,0.045619923138362536
